question_id,document_id,config,section_f1,top_ids
auto_123,hotpotqa_hp_sample_009_index.json,current_60_25_15,0.5,SEC1|ROOT|SEC0
auto_123,hotpotqa_hp_sample_009_index.json,pure_bm25_100_0_0,0.5,SEC1|ROOT|SEC0
auto_123,hotpotqa_hp_sample_009_index.json,pure_semantic_0_100_0,0.5,SEC1|SEC0|ROOT
auto_123,hotpotqa_hp_sample_009_index.json,pure_structural_0_0_100,0.5,ROOT|SEC1|SEC0
auto_123,hotpotqa_hp_sample_009_index.json,equal_33_33_33,0.5,SEC1|ROOT|SEC0
auto_123,hotpotqa_hp_sample_009_index.json,bm25_heavy_80_10_10,0.5,SEC1|ROOT|SEC0
auto_123,hotpotqa_hp_sample_009_index.json,semantic_heavy_20_70_10,0.5,SEC1|ROOT|SEC0
auto_122,hotpotqa_hp_sample_008_index.json,current_60_25_15,0.8,SEC0|ROOT|SEC1
auto_122,hotpotqa_hp_sample_008_index.json,pure_bm25_100_0_0,0.8,SEC0|SEC1|ROOT
auto_122,hotpotqa_hp_sample_008_index.json,pure_semantic_0_100_0,0.8,SEC0|ROOT|SEC1
auto_122,hotpotqa_hp_sample_008_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_122,hotpotqa_hp_sample_008_index.json,equal_33_33_33,0.8,SEC0|ROOT|SEC1
auto_122,hotpotqa_hp_sample_008_index.json,bm25_heavy_80_10_10,0.8,SEC0|SEC1|ROOT
auto_122,hotpotqa_hp_sample_008_index.json,semantic_heavy_20_70_10,0.8,SEC0|ROOT|SEC1
auto_146,hotpotqa_hp_sample_011_index.json,current_60_25_15,0.8,SEC1|SEC0|ROOT
auto_146,hotpotqa_hp_sample_011_index.json,pure_bm25_100_0_0,0.8,SEC1|SEC0|ROOT
auto_146,hotpotqa_hp_sample_011_index.json,pure_semantic_0_100_0,0.8,SEC1|SEC0|ROOT
auto_146,hotpotqa_hp_sample_011_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_146,hotpotqa_hp_sample_011_index.json,equal_33_33_33,0.8,SEC1|ROOT|SEC0
auto_146,hotpotqa_hp_sample_011_index.json,bm25_heavy_80_10_10,0.8,SEC1|SEC0|ROOT
auto_146,hotpotqa_hp_sample_011_index.json,semantic_heavy_20_70_10,0.8,SEC1|SEC0|ROOT
auto_102,hotpotqa_hp_sample_005_index.json,current_60_25_15,0.8,ROOT|SEC0|SEC1
auto_102,hotpotqa_hp_sample_005_index.json,pure_bm25_100_0_0,0.8,ROOT|SEC0|SEC1
auto_102,hotpotqa_hp_sample_005_index.json,pure_semantic_0_100_0,0.8,ROOT|SEC0|SEC1
auto_102,hotpotqa_hp_sample_005_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_102,hotpotqa_hp_sample_005_index.json,equal_33_33_33,0.8,ROOT|SEC0|SEC1
auto_102,hotpotqa_hp_sample_005_index.json,bm25_heavy_80_10_10,0.8,ROOT|SEC0|SEC1
auto_102,hotpotqa_hp_sample_005_index.json,semantic_heavy_20_70_10,0.8,ROOT|SEC0|SEC1
auto_147,hotpotqa_hp_sample_012_index.json,current_60_25_15,0.5,ROOT|SEC0|SEC1
auto_147,hotpotqa_hp_sample_012_index.json,pure_bm25_100_0_0,0.5,ROOT|SEC0|SEC1
auto_147,hotpotqa_hp_sample_012_index.json,pure_semantic_0_100_0,0.5,ROOT|SEC0|SEC1
auto_147,hotpotqa_hp_sample_012_index.json,pure_structural_0_0_100,0.5,ROOT|SEC0|SEC1
auto_147,hotpotqa_hp_sample_012_index.json,equal_33_33_33,0.5,ROOT|SEC0|SEC1
auto_147,hotpotqa_hp_sample_012_index.json,bm25_heavy_80_10_10,0.5,ROOT|SEC0|SEC1
auto_147,hotpotqa_hp_sample_012_index.json,semantic_heavy_20_70_10,0.5,ROOT|SEC0|SEC1
auto_124,hotpotqa_hp_sample_009_index.json,current_60_25_15,0.6666666666666666,SEC1|ROOT
auto_124,hotpotqa_hp_sample_009_index.json,pure_bm25_100_0_0,0.6666666666666666,SEC1|ROOT
auto_124,hotpotqa_hp_sample_009_index.json,pure_semantic_0_100_0,0.6666666666666666,SEC1|ROOT
auto_124,hotpotqa_hp_sample_009_index.json,pure_structural_0_0_100,0.6666666666666666,ROOT|SEC1
auto_124,hotpotqa_hp_sample_009_index.json,equal_33_33_33,0.6666666666666666,SEC1|ROOT
auto_124,hotpotqa_hp_sample_009_index.json,bm25_heavy_80_10_10,0.6666666666666666,SEC1|ROOT
auto_124,hotpotqa_hp_sample_009_index.json,semantic_heavy_20_70_10,0.6666666666666666,SEC1|ROOT
auto_020,2025학년도 교육과정 반도체공학과_index.json,current_60_25_15,0.8,1.2|1|5.2
auto_020,2025학년도 교육과정 반도체공학과_index.json,pure_bm25_100_0_0,0.8,1.2|5.2|1
auto_020,2025학년도 교육과정 반도체공학과_index.json,pure_semantic_0_100_0,0.8,1|1.2|5.2
auto_020,2025학년도 교육과정 반도체공학과_index.json,pure_structural_0_0_100,0.8,1|1.2|5.2
auto_020,2025학년도 교육과정 반도체공학과_index.json,equal_33_33_33,0.8,1.2|1|5.2
auto_020,2025학년도 교육과정 반도체공학과_index.json,bm25_heavy_80_10_10,0.8,1.2|1|5.2
auto_020,2025학년도 교육과정 반도체공학과_index.json,semantic_heavy_20_70_10,0.8,1.2|1|5.2
auto_015,2025학년도 교육과정 반도체공학과_index.json,current_60_25_15,0.6666666666666666,12.44|1.2.1|1.2|12.48
auto_015,2025학년도 교육과정 반도체공학과_index.json,pure_bm25_100_0_0,0.6666666666666666,12.44|1.2.1|1.2|12.48
auto_015,2025학년도 교육과정 반도체공학과_index.json,pure_semantic_0_100_0,0.6666666666666666,1.2|12.44|12.48|1.2.1
auto_015,2025학년도 교육과정 반도체공학과_index.json,pure_structural_0_0_100,0.6666666666666666,12.44|1.2|12.48|1.2.1
auto_015,2025학년도 교육과정 반도체공학과_index.json,equal_33_33_33,0.6666666666666666,12.44|1.2|1.2.1|12.48
auto_015,2025학년도 교육과정 반도체공학과_index.json,bm25_heavy_80_10_10,0.6666666666666666,12.44|1.2.1|1.2|12.48
auto_015,2025학년도 교육과정 반도체공학과_index.json,semantic_heavy_20_70_10,0.6666666666666666,12.44|1.2|12.48|1.2.1
auto_181,hotpotqa_hp_sample_017_index.json,current_60_25_15,0.8,SEC0|ROOT|SEC1
auto_181,hotpotqa_hp_sample_017_index.json,pure_bm25_100_0_0,0.8,SEC0|SEC1|ROOT
auto_181,hotpotqa_hp_sample_017_index.json,pure_semantic_0_100_0,0.8,ROOT|SEC0|SEC1
auto_181,hotpotqa_hp_sample_017_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_181,hotpotqa_hp_sample_017_index.json,equal_33_33_33,0.8,ROOT|SEC0|SEC1
auto_181,hotpotqa_hp_sample_017_index.json,bm25_heavy_80_10_10,0.8,SEC0|SEC1|ROOT
auto_181,hotpotqa_hp_sample_017_index.json,semantic_heavy_20_70_10,0.8,ROOT|SEC0|SEC1
auto_180,hotpotqa_hp_sample_017_index.json,current_60_25_15,0.8,ROOT|SEC0|SEC1
auto_180,hotpotqa_hp_sample_017_index.json,pure_bm25_100_0_0,0.8,ROOT|SEC0|SEC1
auto_180,hotpotqa_hp_sample_017_index.json,pure_semantic_0_100_0,0.8,ROOT|SEC0|SEC1
auto_180,hotpotqa_hp_sample_017_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_180,hotpotqa_hp_sample_017_index.json,equal_33_33_33,0.8,ROOT|SEC0|SEC1
auto_180,hotpotqa_hp_sample_017_index.json,bm25_heavy_80_10_10,0.8,ROOT|SEC0|SEC1
auto_180,hotpotqa_hp_sample_017_index.json,semantic_heavy_20_70_10,0.8,ROOT|SEC0|SEC1
auto_133,hotpotqa_hp_sample_010_index.json,current_60_25_15,0.8,SEC0|SEC1|ROOT
auto_133,hotpotqa_hp_sample_010_index.json,pure_bm25_100_0_0,0.8,SEC0|SEC1|ROOT
auto_133,hotpotqa_hp_sample_010_index.json,pure_semantic_0_100_0,0.8,SEC0|SEC1|ROOT
auto_133,hotpotqa_hp_sample_010_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_133,hotpotqa_hp_sample_010_index.json,equal_33_33_33,0.8,SEC0|SEC1|ROOT
auto_133,hotpotqa_hp_sample_010_index.json,bm25_heavy_80_10_10,0.8,SEC0|SEC1|ROOT
auto_133,hotpotqa_hp_sample_010_index.json,semantic_heavy_20_70_10,0.8,SEC0|SEC1|ROOT
auto_066,hotpotqa_hp_sample_001_index.json,current_60_25_15,0.8,ROOT|SEC0|SEC1
auto_066,hotpotqa_hp_sample_001_index.json,pure_bm25_100_0_0,0.8,ROOT|SEC0|SEC1
auto_066,hotpotqa_hp_sample_001_index.json,pure_semantic_0_100_0,0.8,ROOT|SEC0|SEC1
auto_066,hotpotqa_hp_sample_001_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_066,hotpotqa_hp_sample_001_index.json,equal_33_33_33,0.8,ROOT|SEC0|SEC1
auto_066,hotpotqa_hp_sample_001_index.json,bm25_heavy_80_10_10,0.8,ROOT|SEC0|SEC1
auto_066,hotpotqa_hp_sample_001_index.json,semantic_heavy_20_70_10,0.8,ROOT|SEC0|SEC1
auto_154,hotpotqa_hp_sample_012_index.json,current_60_25_15,0.8,SEC1|SEC0|ROOT
auto_154,hotpotqa_hp_sample_012_index.json,pure_bm25_100_0_0,0.8,SEC1|SEC0|ROOT
auto_154,hotpotqa_hp_sample_012_index.json,pure_semantic_0_100_0,0.8,SEC1|ROOT|SEC0
auto_154,hotpotqa_hp_sample_012_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_154,hotpotqa_hp_sample_012_index.json,equal_33_33_33,0.8,SEC1|SEC0|ROOT
auto_154,hotpotqa_hp_sample_012_index.json,bm25_heavy_80_10_10,0.8,SEC1|SEC0|ROOT
auto_154,hotpotqa_hp_sample_012_index.json,semantic_heavy_20_70_10,0.8,SEC1|SEC0|ROOT
auto_116,hotpotqa_hp_sample_007_index.json,current_60_25_15,0.6666666666666666,SEC1|ROOT
auto_116,hotpotqa_hp_sample_007_index.json,pure_bm25_100_0_0,0.6666666666666666,SEC1|ROOT
auto_116,hotpotqa_hp_sample_007_index.json,pure_semantic_0_100_0,0.6666666666666666,ROOT|SEC1
auto_116,hotpotqa_hp_sample_007_index.json,pure_structural_0_0_100,0.6666666666666666,ROOT|SEC1
auto_116,hotpotqa_hp_sample_007_index.json,equal_33_33_33,0.6666666666666666,SEC1|ROOT
auto_116,hotpotqa_hp_sample_007_index.json,bm25_heavy_80_10_10,0.6666666666666666,SEC1|ROOT
auto_116,hotpotqa_hp_sample_007_index.json,semantic_heavy_20_70_10,0.6666666666666666,ROOT|SEC1
auto_047,bd2f85ad_웹:파이썬 프로그래밍 프로젝트 #6 보고서_index.json,current_60_25_15,0.5714285714285715,ch3|sec3.2|sec3.1|ch6|sec5.4
auto_047,bd2f85ad_웹:파이썬 프로그래밍 프로젝트 #6 보고서_index.json,pure_bm25_100_0_0,0.5714285714285715,ch3|sec3.2|sec3.1|sec5.4|ch6
auto_047,bd2f85ad_웹:파이썬 프로그래밍 프로젝트 #6 보고서_index.json,pure_semantic_0_100_0,0.5714285714285715,sec3.2|sec3.1|sec5.4|ch6|ch3
auto_047,bd2f85ad_웹:파이썬 프로그래밍 프로젝트 #6 보고서_index.json,pure_structural_0_0_100,0.5714285714285715,ch3|ch6|sec3.2|sec3.1|sec5.4
auto_047,bd2f85ad_웹:파이썬 프로그래밍 프로젝트 #6 보고서_index.json,equal_33_33_33,0.5714285714285715,ch3|ch6|sec3.2|sec3.1|sec5.4
auto_047,bd2f85ad_웹:파이썬 프로그래밍 프로젝트 #6 보고서_index.json,bm25_heavy_80_10_10,0.5714285714285715,ch3|sec3.2|sec3.1|ch6|sec5.4
auto_047,bd2f85ad_웹:파이썬 프로그래밍 프로젝트 #6 보고서_index.json,semantic_heavy_20_70_10,0.5714285714285715,ch3|sec3.2|sec3.1|ch6|sec5.4
auto_113,hotpotqa_hp_sample_006_index.json,current_60_25_15,0.8,SEC0|ROOT|SEC1
auto_113,hotpotqa_hp_sample_006_index.json,pure_bm25_100_0_0,0.8,SEC0|ROOT|SEC1
auto_113,hotpotqa_hp_sample_006_index.json,pure_semantic_0_100_0,0.8,SEC0|SEC1|ROOT
auto_113,hotpotqa_hp_sample_006_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_113,hotpotqa_hp_sample_006_index.json,equal_33_33_33,0.8,SEC0|ROOT|SEC1
auto_113,hotpotqa_hp_sample_006_index.json,bm25_heavy_80_10_10,0.8,SEC0|ROOT|SEC1
auto_113,hotpotqa_hp_sample_006_index.json,semantic_heavy_20_70_10,0.8,SEC0|SEC1|ROOT
auto_096,hotpotqa_hp_sample_005_index.json,current_60_25_15,0.5,SEC0|ROOT|SEC1
auto_096,hotpotqa_hp_sample_005_index.json,pure_bm25_100_0_0,0.5,SEC0|ROOT|SEC1
auto_096,hotpotqa_hp_sample_005_index.json,pure_semantic_0_100_0,0.5,SEC0|ROOT|SEC1
auto_096,hotpotqa_hp_sample_005_index.json,pure_structural_0_0_100,0.5,ROOT|SEC0|SEC1
auto_096,hotpotqa_hp_sample_005_index.json,equal_33_33_33,0.5,SEC0|ROOT|SEC1
auto_096,hotpotqa_hp_sample_005_index.json,bm25_heavy_80_10_10,0.5,SEC0|ROOT|SEC1
auto_096,hotpotqa_hp_sample_005_index.json,semantic_heavy_20_70_10,0.5,SEC0|ROOT|SEC1
auto_055,c7b780a9_생체의공학개론#11_index.json,current_60_25_15,0.33333333333333337,SEC4.2|CH4|ROOT|SEC1.1|SEC1.2
auto_055,c7b780a9_생체의공학개론#11_index.json,pure_bm25_100_0_0,0.33333333333333337,SEC4.2|CH4|SEC1.1|ROOT|SEC1.2
auto_055,c7b780a9_생체의공학개론#11_index.json,pure_semantic_0_100_0,0.0,CH4|SEC1.2|ROOT|CH1|CH3
auto_055,c7b780a9_생체의공학개론#11_index.json,pure_structural_0_0_100,0.33333333333333337,ROOT|CH4|CH1|CH3|SEC4.2
auto_055,c7b780a9_생체의공학개론#11_index.json,equal_33_33_33,0.33333333333333337,SEC4.2|CH4|ROOT|SEC1.1|SEC1.2
auto_055,c7b780a9_생체의공학개론#11_index.json,bm25_heavy_80_10_10,0.33333333333333337,SEC4.2|CH4|ROOT|SEC1.1|SEC1.2
auto_055,c7b780a9_생체의공학개론#11_index.json,semantic_heavy_20_70_10,0.33333333333333337,SEC4.2|CH4|ROOT|SEC1.2|SEC1.1
auto_149,hotpotqa_hp_sample_012_index.json,current_60_25_15,0.0,SEC1|ROOT
auto_149,hotpotqa_hp_sample_012_index.json,pure_bm25_100_0_0,0.0,SEC1|ROOT
auto_149,hotpotqa_hp_sample_012_index.json,pure_semantic_0_100_0,0.0,SEC1|ROOT
auto_149,hotpotqa_hp_sample_012_index.json,pure_structural_0_0_100,0.0,ROOT|SEC1
auto_149,hotpotqa_hp_sample_012_index.json,equal_33_33_33,0.0,SEC1|ROOT
auto_149,hotpotqa_hp_sample_012_index.json,bm25_heavy_80_10_10,0.0,SEC1|ROOT
auto_149,hotpotqa_hp_sample_012_index.json,semantic_heavy_20_70_10,0.0,SEC1|ROOT
auto_090,hotpotqa_hp_sample_004_index.json,current_60_25_15,0.8,SEC1|ROOT|SEC0
auto_090,hotpotqa_hp_sample_004_index.json,pure_bm25_100_0_0,0.8,SEC1|ROOT|SEC0
auto_090,hotpotqa_hp_sample_004_index.json,pure_semantic_0_100_0,0.8,SEC1|ROOT|SEC0
auto_090,hotpotqa_hp_sample_004_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_090,hotpotqa_hp_sample_004_index.json,equal_33_33_33,0.8,SEC1|ROOT|SEC0
auto_090,hotpotqa_hp_sample_004_index.json,bm25_heavy_80_10_10,0.8,SEC1|ROOT|SEC0
auto_090,hotpotqa_hp_sample_004_index.json,semantic_heavy_20_70_10,0.8,SEC1|ROOT|SEC0
auto_127,hotpotqa_hp_sample_010_index.json,current_60_25_15,0.5,ROOT|SEC0|SEC1
auto_127,hotpotqa_hp_sample_010_index.json,pure_bm25_100_0_0,0.5,ROOT|SEC0|SEC1
auto_127,hotpotqa_hp_sample_010_index.json,pure_semantic_0_100_0,0.5,SEC0|SEC1|ROOT
auto_127,hotpotqa_hp_sample_010_index.json,pure_structural_0_0_100,0.5,ROOT|SEC0|SEC1
auto_127,hotpotqa_hp_sample_010_index.json,equal_33_33_33,0.5,ROOT|SEC0|SEC1
auto_127,hotpotqa_hp_sample_010_index.json,bm25_heavy_80_10_10,0.5,ROOT|SEC0|SEC1
auto_127,hotpotqa_hp_sample_010_index.json,semantic_heavy_20_70_10,0.5,ROOT|SEC0|SEC1
auto_136,hotpotqa_hp_sample_010_index.json,current_60_25_15,0.8,ROOT|SEC1|SEC0
auto_136,hotpotqa_hp_sample_010_index.json,pure_bm25_100_0_0,0.8,ROOT|SEC1|SEC0
auto_136,hotpotqa_hp_sample_010_index.json,pure_semantic_0_100_0,0.8,ROOT|SEC1|SEC0
auto_136,hotpotqa_hp_sample_010_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_136,hotpotqa_hp_sample_010_index.json,equal_33_33_33,0.8,ROOT|SEC1|SEC0
auto_136,hotpotqa_hp_sample_010_index.json,bm25_heavy_80_10_10,0.8,ROOT|SEC1|SEC0
auto_136,hotpotqa_hp_sample_010_index.json,semantic_heavy_20_70_10,0.8,ROOT|SEC1|SEC0
auto_125,hotpotqa_hp_sample_009_index.json,current_60_25_15,0.8,SEC1|ROOT|SEC0
auto_125,hotpotqa_hp_sample_009_index.json,pure_bm25_100_0_0,0.8,SEC1|ROOT|SEC0
auto_125,hotpotqa_hp_sample_009_index.json,pure_semantic_0_100_0,0.8,SEC1|SEC0|ROOT
auto_125,hotpotqa_hp_sample_009_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_125,hotpotqa_hp_sample_009_index.json,equal_33_33_33,0.8,SEC1|ROOT|SEC0
auto_125,hotpotqa_hp_sample_009_index.json,bm25_heavy_80_10_10,0.8,SEC1|ROOT|SEC0
auto_125,hotpotqa_hp_sample_009_index.json,semantic_heavy_20_70_10,0.8,SEC1|ROOT|SEC0
auto_145,hotpotqa_hp_sample_011_index.json,current_60_25_15,0.8,SEC1|ROOT|SEC0
auto_145,hotpotqa_hp_sample_011_index.json,pure_bm25_100_0_0,0.8,SEC1|ROOT|SEC0
auto_145,hotpotqa_hp_sample_011_index.json,pure_semantic_0_100_0,0.8,SEC1|SEC0|ROOT
auto_145,hotpotqa_hp_sample_011_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_145,hotpotqa_hp_sample_011_index.json,equal_33_33_33,0.8,SEC1|ROOT|SEC0
auto_145,hotpotqa_hp_sample_011_index.json,bm25_heavy_80_10_10,0.8,SEC1|ROOT|SEC0
auto_145,hotpotqa_hp_sample_011_index.json,semantic_heavy_20_70_10,0.8,SEC1|ROOT|SEC0
auto_034,92928ecd_생체의공학개론_보고서_index.json,current_60_25_15,0.0,
auto_034,92928ecd_생체의공학개론_보고서_index.json,pure_bm25_100_0_0,0.0,
auto_034,92928ecd_생체의공학개론_보고서_index.json,pure_semantic_0_100_0,0.0,
auto_034,92928ecd_생체의공학개론_보고서_index.json,pure_structural_0_0_100,0.0,
auto_034,92928ecd_생체의공학개론_보고서_index.json,equal_33_33_33,0.0,
auto_034,92928ecd_생체의공학개론_보고서_index.json,bm25_heavy_80_10_10,0.0,
auto_034,92928ecd_생체의공학개론_보고서_index.json,semantic_heavy_20_70_10,0.0,
auto_129,hotpotqa_hp_sample_010_index.json,current_60_25_15,0.5,ROOT|SEC0|SEC1
auto_129,hotpotqa_hp_sample_010_index.json,pure_bm25_100_0_0,0.5,ROOT|SEC0|SEC1
auto_129,hotpotqa_hp_sample_010_index.json,pure_semantic_0_100_0,0.5,ROOT|SEC0|SEC1
auto_129,hotpotqa_hp_sample_010_index.json,pure_structural_0_0_100,0.5,ROOT|SEC0|SEC1
auto_129,hotpotqa_hp_sample_010_index.json,equal_33_33_33,0.5,ROOT|SEC0|SEC1
auto_129,hotpotqa_hp_sample_010_index.json,bm25_heavy_80_10_10,0.5,ROOT|SEC0|SEC1
auto_129,hotpotqa_hp_sample_010_index.json,semantic_heavy_20_70_10,0.5,ROOT|SEC0|SEC1
auto_143,hotpotqa_hp_sample_011_index.json,current_60_25_15,1.0,SEC1|ROOT|SEC0
auto_143,hotpotqa_hp_sample_011_index.json,pure_bm25_100_0_0,1.0,SEC1|ROOT|SEC0
auto_143,hotpotqa_hp_sample_011_index.json,pure_semantic_0_100_0,1.0,SEC1|ROOT|SEC0
auto_143,hotpotqa_hp_sample_011_index.json,pure_structural_0_0_100,1.0,ROOT|SEC1|SEC0
auto_143,hotpotqa_hp_sample_011_index.json,equal_33_33_33,1.0,SEC1|ROOT|SEC0
auto_143,hotpotqa_hp_sample_011_index.json,bm25_heavy_80_10_10,1.0,SEC1|ROOT|SEC0
auto_143,hotpotqa_hp_sample_011_index.json,semantic_heavy_20_70_10,1.0,SEC1|ROOT|SEC0
auto_083,hotpotqa_hp_sample_003_index.json,current_60_25_15,0.8,SEC1|SEC0|ROOT
auto_083,hotpotqa_hp_sample_003_index.json,pure_bm25_100_0_0,0.8,SEC1|SEC0|ROOT
auto_083,hotpotqa_hp_sample_003_index.json,pure_semantic_0_100_0,0.8,SEC1|SEC0|ROOT
auto_083,hotpotqa_hp_sample_003_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_083,hotpotqa_hp_sample_003_index.json,equal_33_33_33,0.8,SEC1|SEC0|ROOT
auto_083,hotpotqa_hp_sample_003_index.json,bm25_heavy_80_10_10,0.8,SEC1|SEC0|ROOT
auto_083,hotpotqa_hp_sample_003_index.json,semantic_heavy_20_70_10,0.8,SEC1|SEC0|ROOT
auto_179,hotpotqa_hp_sample_017_index.json,current_60_25_15,0.8,SEC0|ROOT|SEC1
auto_179,hotpotqa_hp_sample_017_index.json,pure_bm25_100_0_0,0.8,SEC0|SEC1|ROOT
auto_179,hotpotqa_hp_sample_017_index.json,pure_semantic_0_100_0,0.8,SEC0|SEC1|ROOT
auto_179,hotpotqa_hp_sample_017_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_179,hotpotqa_hp_sample_017_index.json,equal_33_33_33,0.8,SEC0|ROOT|SEC1
auto_179,hotpotqa_hp_sample_017_index.json,bm25_heavy_80_10_10,0.8,SEC0|SEC1|ROOT
auto_179,hotpotqa_hp_sample_017_index.json,semantic_heavy_20_70_10,0.8,SEC0|SEC1|ROOT
auto_064,hotpotqa_hp_sample_001_index.json,current_60_25_15,0.5,SEC1|SEC0|ROOT
auto_064,hotpotqa_hp_sample_001_index.json,pure_bm25_100_0_0,0.5,SEC1|SEC0|ROOT
auto_064,hotpotqa_hp_sample_001_index.json,pure_semantic_0_100_0,0.5,SEC0|SEC1|ROOT
auto_064,hotpotqa_hp_sample_001_index.json,pure_structural_0_0_100,0.5,ROOT|SEC1|SEC0
auto_064,hotpotqa_hp_sample_001_index.json,equal_33_33_33,0.5,SEC1|SEC0|ROOT
auto_064,hotpotqa_hp_sample_001_index.json,bm25_heavy_80_10_10,0.5,SEC1|SEC0|ROOT
auto_064,hotpotqa_hp_sample_001_index.json,semantic_heavy_20_70_10,0.5,SEC1|SEC0|ROOT
auto_084,hotpotqa_hp_sample_003_index.json,current_60_25_15,0.8,SEC1|SEC0|ROOT
auto_084,hotpotqa_hp_sample_003_index.json,pure_bm25_100_0_0,0.8,SEC1|SEC0|ROOT
auto_084,hotpotqa_hp_sample_003_index.json,pure_semantic_0_100_0,0.8,SEC1|ROOT|SEC0
auto_084,hotpotqa_hp_sample_003_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_084,hotpotqa_hp_sample_003_index.json,equal_33_33_33,0.8,SEC1|ROOT|SEC0
auto_084,hotpotqa_hp_sample_003_index.json,bm25_heavy_80_10_10,0.8,SEC1|SEC0|ROOT
auto_084,hotpotqa_hp_sample_003_index.json,semantic_heavy_20_70_10,0.8,SEC1|ROOT|SEC0
auto_101,hotpotqa_hp_sample_005_index.json,current_60_25_15,0.8,SEC1|SEC0|ROOT
auto_101,hotpotqa_hp_sample_005_index.json,pure_bm25_100_0_0,0.8,SEC1|SEC0|ROOT
auto_101,hotpotqa_hp_sample_005_index.json,pure_semantic_0_100_0,0.8,SEC1|ROOT|SEC0
auto_101,hotpotqa_hp_sample_005_index.json,pure_structural_0_0_100,0.8,ROOT|SEC1|SEC0
auto_101,hotpotqa_hp_sample_005_index.json,equal_33_33_33,0.8,SEC1|ROOT|SEC0
auto_101,hotpotqa_hp_sample_005_index.json,bm25_heavy_80_10_10,0.8,SEC1|SEC0|ROOT
auto_101,hotpotqa_hp_sample_005_index.json,semantic_heavy_20_70_10,0.8,SEC1|ROOT|SEC0
auto_105,hotpotqa_hp_sample_006_index.json,current_60_25_15,0.5,SEC0|ROOT|SEC1
auto_105,hotpotqa_hp_sample_006_index.json,pure_bm25_100_0_0,0.5,SEC0|SEC1|ROOT
auto_105,hotpotqa_hp_sample_006_index.json,pure_semantic_0_100_0,0.5,SEC0|SEC1|ROOT
auto_105,hotpotqa_hp_sample_006_index.json,pure_structural_0_0_100,0.5,ROOT|SEC0|SEC1
auto_105,hotpotqa_hp_sample_006_index.json,equal_33_33_33,0.5,SEC0|ROOT|SEC1
auto_105,hotpotqa_hp_sample_006_index.json,bm25_heavy_80_10_10,0.5,SEC0|SEC1|ROOT
auto_105,hotpotqa_hp_sample_006_index.json,semantic_heavy_20_70_10,0.5,SEC0|SEC1|ROOT
auto_159,hotpotqa_hp_sample_013_index.json,current_60_25_15,0.8,SEC0|ROOT|SEC1
auto_159,hotpotqa_hp_sample_013_index.json,pure_bm25_100_0_0,0.8,SEC0|ROOT|SEC1
auto_159,hotpotqa_hp_sample_013_index.json,pure_semantic_0_100_0,0.8,SEC0|ROOT|SEC1
auto_159,hotpotqa_hp_sample_013_index.json,pure_structural_0_0_100,0.8,ROOT|SEC0|SEC1
auto_159,hotpotqa_hp_sample_013_index.json,equal_33_33_33,0.8,SEC0|ROOT|SEC1
auto_159,hotpotqa_hp_sample_013_index.json,bm25_heavy_80_10_10,0.8,SEC0|ROOT|SEC1
auto_159,hotpotqa_hp_sample_013_index.json,semantic_heavy_20_70_10,0.8,SEC0|ROOT|SEC1
auto_073,hotpotqa_hp_sample_002_index.json,current_60_25_15,0.5,SEC0|SEC1|ROOT
auto_073,hotpotqa_hp_sample_002_index.json,pure_bm25_100_0_0,0.5,SEC0|SEC1|ROOT
auto_073,hotpotqa_hp_sample_002_index.json,pure_semantic_0_100_0,0.5,SEC0|ROOT|SEC1
auto_073,hotpotqa_hp_sample_002_index.json,pure_structural_0_0_100,0.5,ROOT|SEC0|SEC1
auto_073,hotpotqa_hp_sample_002_index.json,equal_33_33_33,0.5,SEC0|SEC1|ROOT
auto_073,hotpotqa_hp_sample_002_index.json,bm25_heavy_80_10_10,0.5,SEC0|SEC1|ROOT
auto_073,hotpotqa_hp_sample_002_index.json,semantic_heavy_20_70_10,0.5,SEC0|SEC1|ROOT
